aFec,bFec,qFec,sC,segg,spg,scoregg,Rec12,Bsp12,Bsp13,Bsp14,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,ark,brk,sigRrk,scorrk,nllRrk,abh,bbh,sigRbh,scorbh,nllRbh,ahs,bhs,ghs,sigRhs,scorhs,nllRhs,neglnL,Rec1982,Rec2001,SSB1982,SSB2001,Bloss
0.8795,1.22,1.1667,0.23297,0.45469,0.56866,0.60427,661410,1057900,764080,549170,359020,106100,67502,146480,270890,114530,58895,67443,96221,2003300,0.02433,0.17112,0.15274,0.19735,0.17824,0.2286,0.18319,0.19119,0.11835,0.13282,0.11591,1.981,2.6954E-07,0.92778,0.80292,38.975,3181600,892480,0.92228,0.80399,38.803,0.64303,2292600,1885.3,0.9386,0.80136,39.311,120.05,57842000,18920000,1946400,737210,549170
0.82164,1.6595,1.2678,0.25128,0.46422,0.54213,0.42966,1695600,1267000,1018300,830520,1124900,258850,165370,342750,632970,256350,116520,116270,159350,2478300,0.01505,0.084873,0.091525,0.11017,0.11244,0.13681,0.11294,0.15162,0.093895,0.089568,0.097166,2.6902,3.6452E-07,0.8027,0.73136,34.776,2442200,34413,0.77941,0.72139,33.922,0.71306,2394000,1970.3,0.83584,0.74234,35.949,122.93,67949000,20146000,1587200,675570,675570
0.86156,1.2095,1.4231,0.25479,0.43972,0.55438,0.48892,508800,792850,541870,368610,246130,62539,37116,86383,176360,77883,36925,40408,55887,1414400,0.029674,0.22554,0.23,0.28033,0.21829,0.24895,0.22136,0.2734,0.19475,0.20676,0.13297,1.542,1.5131E-07,0.93174,0.79545,39.099,7581800,4712800,0.93218,0.79541,39.112,0.63002,2359100,1807,0.9244,0.79226,38.87,123.91,61051000,16211000,1765600,694700,368610
0.736,2.0721,1.3371,0.24227,0.4874,0.54322,0.53376,1561900,1007100,824150,659800,1025800,292580,187030,350950,621430,224350,106760,96129,120650,1838100,0.014701,0.085421,0.080341,0.099545,0.12796,0.14584,0.16428,0.13715,0.13291,0.11883,0.11272,2.4617,3.1598E-07,0.75105,0.71025,32.847,3167300,624630,0.74303,0.70828,32.536,0.76441,2198100,1839.4,0.76703,0.71437,33.458,122.03,67511000,17734000,1521400,604960,604960
0.75505,1.6707,1.6519,0.23746,0.53514,0.53506,0.64829,1100000,654030,514630,387020,683750,201950,126810,262730,486790,166490,75590,70752,86115,953740,0.017914,0.12386,0.10285,0.13593,0.1248,0.16346,0.20739,0.19963,0.15133,0.16958,0.18843,2.1807,2.6023E-07,0.72762,0.68372,31.928,4763300,1834700,0.72847,0.68596,31.962,0.77993,2143300,1724.2,0.72858,0.67658,31.966,120.74,66433000,14921000,1634400,528630,387020
0.90792,1.0321,1.346,0.24313,0.52634,0.53817,0.37978,1673500,1560200,1292100,1060900,1108500,338890,204240,392810,781840,301570,148900,136020,187650,3241900,0.013551,0.07434,0.071867,0.10369,0.10646,0.10825,0.11232,0.10279,0.1054,0.076372,0.073094,2.4914,3.1473E-07,0.78894,0.73681,34.275,2717000,77926,0.7674,0.72623,33.472,0.65272,2754900,2351.2,0.82224,0.74896,35.473,122.62,78071000,22047000,1965300,843670,843670
0.84227,1.5053,1.7973,0.23789,0.66571,0.53025,0.5896,1904600,1166600,961890,793760,1279700,349900,214020,382410,711550,274070,124620,110920,137340,2216800,0.013559,0.074694,0.064807,0.098928,0.12652,0.13185,0.12303,0.13913,0.11629,0.11843,0.09695,2.3535,2.8842E-07,0.73967,0.69346,32.404,3317900,653100,0.73236,0.69362,32.116,0.70219,2551200,2129.3,0.75774,0.69528,33.104,121.8,70426000,18705000,2132200,761360,761360
0.66806,2.2261,1.3099,0.24408,0.52469,0.54493,0.71913,1060000,767880,573530,415780,654110,158120,92061,183080,341520,137930,59703,60065,85381,1299900,0.021156,0.11226,0.14608,0.17761,0.17726,0.19389,0.17324,0.22255,0.1613,0.13286,0.15047,1.9733,2.3521E-07,0.80055,0.72922,34.698,4734800,1990800,0.8002,0.73025,34.685,0.70521,2373600,1811,0.79964,0.72334,34.665,124.74,69593000,16021000,1542100,574850,415780
0.85659,1.4257,1.5055,0.24502,0.57332,0.54599,0.3929,1152500,1076900,847620,647800,722630,214650,130680,258940,523550,185080,91777,91391,118620,2024000,0.017686,0.10072,0.10546,0.14296,0.13552,0.13135,0.18579,0.14504,0.11956,0.12705,0.10916,1.8984,2.2268E-07,0.79361,0.73164,34.445,4460200,1777300,0.79221,0.73248,34.394,0.6393,2697400,2180,0.79781,0.72629,34.598,123.09,70199000,18369000,2386400,796150,647800
0.84246,1.3748,1.2804,0.22274,0.53411,0.57657,0.81481,721170,647160,452890,303860,403240,115500,72123,137820,246040,97461,41522,40658,54560,1015300,0.024308,0.15562,0.15,0.19621,0.20755,0.25248,0.22681,0.28229,0.20704,0.19756,0.16643,1.932,2.1908E-07,0.83149,0.75658,35.798,5893100,2805700,0.83219,0.75702,35.822,0.74444,2028900,1572.5,0.82472,0.74979,35.561,118.72,57425000,15037000,1461500,554490,303860
0.91822,1.1434,1.5548,0.24599,0.56431,0.53764,0.66669,1385700,626190,494740,376010,895320,234970,142450,262910,525050,182600,85367,76523,91862,829950,0.017203,0.10024,0.09869,0.1368,0.14813,0.13986,0.18882,0.16414,0.16148,0.16812,0.22276,2.3063,2.8033E-07,0.70526,0.64598,31.023,4505700,1589800,0.7058,0.65,31.045,0.78803,2181500,1742.7,0.71484,0.63728,31.414,123.59,61353000,14745000,2058300,550090,376010
0.92041,1.1044,1.1455,0.2357,0.46664,0.55961,0.49283,1534500,1276600,1058200,859300,1005500,299810,190160,403700,747430,285480,136720,134170,165320,2443300,0.013778,0.084875,0.077963,0.099475,0.085023,0.12756,0.12571,0.124,0.088958,0.11175,0.094772,2.2848,2.8079E-07,0.76311,0.72068,33.309,2949600,430760,0.75022,0.71369,32.815,0.69509,2520100,2234.3,0.78585,0.73096,34.161,121.24,85886000,19916000,1572600,684780,684780
0.7856,1.699,1.6715,0.2273,0.61638,0.57157,0.61818,1008500,580430,438490,313360,615950,184790,111140,213100,367640,129320,54397,48651,61906,843400,0.019796,0.12444,0.11119,0.15543,0.16735,0.20953,0.22566,0.25429,0.20214,0.18533,0.19157,2.0234,2.3304E-07,0.73012,0.67866,32.027,5765900,2649800,0.73363,0.68033,32.167,0.78475,1898400,1806.1,0.71628,0.66478,31.472,120.5,55450000,14110000,2627700,645110,313360
0.81755,1.4317,1.8185,0.23729,0.51553,0.54422,0.57655,1258300,627250,477520,352810,800960,222370,129310,241340,437250,164800,70068,60836,77998,868480,0.018139,0.10395,0.092748,0.14656,0.15978,0.18161,0.18206,0.21955,0.18153,0.16323,0.20502,2.266,2.7449E-07,0.72936,0.68097,31.997,4627900,1689700,0.7298,0.68363,32.015,0.80104,2073600,1651.3,0.73058,0.67235,32.046,120,63243000,14709000,1550100,521990,352810
0.86098,1.0764,2.4331,0.24944,0.64978,0.55744,0.60629,1667800,813000,686980,550820,1104200,322520,190440,372540,673540,239520,115960,104260,130850,1266400,0.014214,0.085461,0.08207,0.11466,0.1078,0.14018,0.14559,0.1273,0.12827,0.12314,0.16737,2.6162,3.3127E-07,0.70364,0.66388,30.956,3392900,754680,0.69664,0.66357,30.666,0.8553,1922600,1701,0.72058,0.66829,31.646,128.65,66202000,16144000,1478700,493980,493980
0.9387,1.029,1.3856,0.23978,0.53093,0.54884,0.76982,957680,602150,442010,310100,578330,165900,105110,208550,334780,127160,54312,50406,57937,866280,0.020152,0.12399,0.11185,0.15053,0.16779,0.25127,0.19941,0.24926,0.18639,0.22951,0.18163,2.0615,2.3882E-07,0.74856,0.70101,32.751,5435600,2370200,0.75021,0.70278,32.815,0.76085,2190500,1655.8,0.74317,0.69058,32.541,122.74,63377000,14556000,1584000,528460,310100
0.72394,2.0622,1.713,0.24991,0.57199,0.54899,0.56884,1724900,792270,646100,514340,1146500,270820,162880,313010,505290,198250,91419,82820,102690,1352300,0.015821,0.082092,0.1032,0.12781,0.12261,0.19664,0.14317,0.15576,0.15042,0.14965,0.1381,2.1789,2.5772E-07,0.70997,0.66266,31.216,4210400,1445100,0.70945,0.66491,31.194,0.74554,2388400,1990.6,0.71794,0.66202,31.539,125.26,82098000,15928000,1553000,567580,514340
0.73541,1.8916,1.2326,0.22365,0.45981,0.59779,0.45109,1006000,1321900,1023200,792750,614130,177330,117910,240260,469320,187890,91859,97718,131590,2684600,0.018681,0.11432,0.10789,0.13789,0.13978,0.15649,0.1504,0.15352,0.099331,0.11276,0.085568,2.0241,2.6246E-07,0.86554,0.78027,36.962,2702300,401920,0.85129,0.77408,36.48,0.61522,2832300,2271.7,0.88736,0.78629,37.684,119.49,89051000,20920000,1380600,700900,700900
0.65501,2.2371,0.92863,0.23027,0.51914,0.55198,0.63616,1987200,2074900,1722800,1445400,1340900,372010,218460,458400,915260,384130,183270,182470,253760,4547000,0.012334,0.064519,0.064,0.10171,0.08177,0.097847,0.078096,0.099117,0.066542,0.065875,0.055882,5.4163,6.3653E-07,0.78734,0.72406,34.216,3601800,435770,0.80603,0.7383,34.896,1.1754,1153800,2244.7,0.77891,0.72277,33.903,124.26,66785000,26425000,1558200,868350,868350
0.8201,1.669,1.5906,0.23595,0.47474,0.57642,0.40571,827950,783510,568100,403520,482280,122870,74155,144570,276670,108350,52673,55633,70784,1373500,0.023574,0.13719,0.15702,0.20581,0.2047,0.21338,0.20854,0.20444,0.15534,0.19057,0.13408,2.0201,2.5083E-07,0.85536,0.76263,36.618,4608900,1883400,0.85433,0.76348,36.584,0.7267,2045200,1627.7,0.85677,0.75783,36.666,120.8,53399000,16394000,1721600,608700,403520
0.86913,1.4749,1.9542,0.2444,0.65577,0.52617,0.78174,991200,375460,279550,194040,603150,168940,100460,173390,310580,105810,42057,33965,41605,417050,0.021448,0.13611,0.12635,0.16681,0.20684,0.22586,0.26112,0.3088,0.28409,0.23747,0.28234,2.1391,2.465E-07,0.68302,0.62502,30.093,5589800,2418500,0.68716,0.63047,30.269,0.79608,2137700,1690.1,0.68355,0.60734,30.116,123.97,64133000,12436000,1976300,520690,194040
0.91313,1.2782,2.005,0.24148,0.59103,0.5404,0.68542,471540,507980,329070,199070,218590,72650,45543,91034,169310,70828,30632,32028,38663,689460,0.029085,0.24367,0.1874,0.23978,0.24773,0.28853,0.24289,0.32885,0.22563,0.27445,0.21097,1.6085,1.477E-07,0.81553,0.74765,35.236,6002800,2921000,0.82326,0.7537,35.509,0.68303,2280700,1709,0.8006,0.7377,34.7,123.82,62456000,13969000,1844800,576720,199070
0.78846,1.5006,1.2658,0.2388,0.52929,0.53435,0.46309,2060500,1998300,1676500,1415500,1395100,379270,237420,468450,973460,393110,195580,200180,268290,4305400,0.012052,0.068242,0.069678,0.081601,0.089505,0.079404,0.085863,0.086312,0.061252,0.062744,0.063624,4.4531,5.4006E-07,0.78122,0.72505,33.989,3383900,327890,0.77674,0.72148,33.823,1.1697,1175200,2325.8,0.75968,0.71211,33.178,121.4,68206000,25763000,1868600,901470,901470
0.91211,1.1684,1.2566,0.23177,0.47126,0.56563,0.48052,1856300,1391100,1163600,955600,1243900,341400,229390,443090,814040,311660,148860,142850,180570,2718000,0.01261,0.067992,0.074163,0.091497,0.095453,0.12118,0.1108,0.10885,0.090289,0.095626,0.085654,3.5536,4.9197E-07,0.76282,0.7179,33.298,2923500,136780,0.74285,0.7038,32.529,0.80321,1940000,1840.6,0.82059,0.74466,35.415,120.13,59476000,21121000,1543200,651640,651640
0.94298,1.0442,1.6601,0.23398,0.60964,0.5767,0.56629,2519300,1467400,1262400,1078700,1735000,456390,271750,517240,954720,359740,160360,152260,189140,2969600,0.011163,0.057891,0.05883,0.090373,0.086116,0.10615,0.10611,0.12075,0.078747,0.099938,0.070649,2.8298,3.4987E-07,0.73573,0.6907,32.249,2620200,24465,0.71058,0.66854,31.241,0.75209,2370100,2188.4,0.77901,0.71787,33.907,124.16,83561000,21183000,1376000,673410,673410
0.9639,0.89686,1.2296,0.24002,0.51645,0.56044,0.78561,876790,712950,526260,381130,518440,127920,82245,160550,313070,119750,50268,51652,69319,1220600,0.022668,0.14008,0.15785,0.17697,0.19192,0.19609,0.20033,0.26414,0.16914,0.16923,0.14251,2.0001,2.3683E-07,0.82392,0.74265,35.532,5181100,2266100,0.82398,0.74344,35.534,0.74188,2066400,1626.9,0.8208,0.7358,35.423,124.27,57391000,15568000,1615300,572010,381130
0.79841,1.8462,1.5064,0.24219,0.5386,0.54588,0.53293,1496800,859730,675850,523070,977570,271170,142570,264130,479910,175280,77383,71744,89666,1523800,0.016956,0.085283,0.082212,0.15812,0.14826,0.17745,0.18441,0.186,0.14031,0.16715,0.12376,1.9922,2.313E-07,0.73757,0.68946,32.322,4525600,1781200,0.73776,0.69137,32.329,0.69829,2491100,2102.9,0.74074,0.68467,32.446,122.74,83566000,16537000,1688400,641920,523070
0.79982,1.3958,0.95474,0.23194,0.49435,0.54054,0.63989,1970400,1715400,1418500,1169800,1328400,345510,229460,463540,896550,362190,168310,167900,221600,3470100,0.012259,0.063634,0.071246,0.082823,0.09323,0.098282,0.093737,0.1081,0.073888,0.073173,0.078469,3.4763,4.5204E-07,0.78271,0.72547,34.044,3102600,288630,0.76212,0.71148,33.271,0.7244,2243300,2202.2,0.84915,0.75506,36.407,121.59,68846000,23625000,1801100,809000,809000
0.84629,1.5371,1.0428,0.23634,0.54857,0.52311,0.59732,4541600,1349800,1279400,1167200,3233100,809950,469940,845540,1478400,519370,225440,187700,216850,2402400,0.0076219,0.041201,0.042031,0.055527,0.067676,0.084413,0.092808,0.099932,0.095868,0.090201,0.09034,3.4587,4.0192E-07,0.64362,0.57354,28.371,2809900,5923.9,0.62322,0.5578,27.436,0.86913,2167500,2053.8,0.6927,0.61463,30.501,120.71,69092000,18931000,1996500,677560,677560
0.848,1.5254,1.3632,0.24659,0.57403,0.544,0.412,5790500,1543400,1473400,1346400,4158300,963270,529060,987630,1670500,592980,254260,229740,267500,2757600,0.0067417,0.029843,0.040699,0.060381,0.055967,0.086179,0.072814,0.083885,0.064632,0.088938,0.086604,4.3767,5.0776E-07,0.6416,0.55169,28.279,3395000,154890,0.62518,0.53214,27.528,1.8835,762560,1937.2,0.61509,0.52093,27.056,123.79,61001000,20798000,1919000,634720,634720
0.86149,1.209,1.6138,0.22906,0.53199,0.53945,0.5214,1275900,713450,543640,403550,813950,186800,113240,218820,414950,154940,65159,60519,78666,1141800,0.019159,0.09833,0.12793,0.15248,0.16104,0.17721,0.18452,0.22187,0.17854,0.16002,0.15963,2.049,2.4058E-07,0.76047,0.68823,33.208,5083800,2140900,0.76141,0.69028,33.244,0.7308,2262000,1810.1,0.76082,0.67637,33.222,118.36,61007000,15309000,2101900,629420,403550
0.81713,1.6715,1.1225,0.23327,0.47394,0.55141,0.69442,605330,860790,585130,397290,317520,77000,48570,101400,186710,72856,35637,39229,58491,1539600,0.027551,0.18006,0.19799,0.2441,0.22543,0.27914,0.26565,0.25926,0.19001,0.17328,0.13097,1.5158,1.5464E-07,0.91069,0.78811,38.436,6888200,4270100,0.91115,0.78819,38.451,0.59824,2672400,1962.2,0.90267,0.78394,38.18,119.66,68984000,17082000,1797500,716490,397290
0.7835,1.4851,1.9529,0.23499,0.54603,0.54894,0.52409,1119900,716430,553830,406570,698450,195000,121660,254190,457580,160530,71876,69358,89501,1091800,0.018157,0.10855,0.1103,0.15567,0.13025,0.17789,0.19093,0.20041,0.14821,0.15474,0.17054,2.1747,2.6383E-07,0.74737,0.69654,32.704,4518600,1686300,0.74692,0.69808,32.687,0.76682,2175900,1715.1,0.74956,0.69111,32.789,121.35,65318000,15660000,1610300,526190,406570
0.79188,1.6052,1.329,0.23104,0.48196,0.55521,0.59625,1455500,984120,802590,639720,946990,270380,173220,318430,598580,230340,100600,93313,116580,1796000,0.015466,0.088676,0.085345,0.10697,0.14064,0.13828,0.13517,0.17305,0.1286,0.12678,0.10954,2.4906,3.245E-07,0.76244,0.71694,33.283,3108900,600060,0.75422,0.71517,32.969,0.77146,2163700,1775,0.77787,0.72024,33.865,118.63,65051000,17380000,1471300,586160,586160
0.8434,1.4956,1.4138,0.26304,0.47876,0.55437,0.35093,624590,906170,625060,424420,331770,100760,49117,96019,211670,85964,45046,50291,76635,1609400,0.02732,0.17525,0.15819,0.28055,0.25898,0.20501,0.23577,0.21026,0.14999,0.14586,0.1412,1.543,1.6318E-07,0.90562,0.78798,38.274,6283000,3724900,0.90576,0.78825,38.279,0.59397,2692500,2026.1,0.90021,0.78362,38.1,126.08,67583000,17555000,2037100,755080,424420
0.88502,1.3924,0.96548,0.23111,0.54319,0.5524,0.75215,1813300,1105000,912850,750320,1212000,317280,185870,356270,649570,249190,115680,111240,141190,2115200,0.014436,0.079729,0.078773,0.12028,0.11106,0.14469,0.12715,0.13977,0.1001,0.12147,0.098905,2.4856,3.1746E-07,0.75444,0.7063,32.978,2880100,402540,0.74203,0.70139,32.497,0.75763,2211300,1951.5,0.77661,0.71486,33.818,122.01,73700000,18630000,1473100,613980,613980
0.79709,1.7012,1.1879,0.23747,0.51692,0.52434,0.3908,4592500,1624800,1466000,1307300,3270800,706830,394860,723900,1329400,489400,210360,191330,238470,3231800,0.0085267,0.037233,0.051342,0.069123,0.073031,0.08387,0.0853,0.099071,0.077666,0.07678,0.068847,3.4737,4.0728E-07,0.68948,0.61496,30.367,3109700,52805,0.66754,0.59297,29.429,0.80652,2267300,2210.9,0.74427,0.65734,32.584,119.57,73292000,21641000,1866300,761090,761090
0.97163,0.75959,2.0693,0.22985,0.65037,0.55184,0.71844,1188700,441400,359960,267110,749400,240670,140210,260430,461420,157110,67701,52872,56951,480470,0.017527,0.11156,0.090659,0.14917,0.15384,0.17832,0.20402,0.22302,0.23521,0.25661,0.26483,2.4258,2.9346E-07,0.6565,0.60544,28.945,4854400,1753300,0.66036,0.6119,29.115,0.93701,1565000,1635.4,0.65736,0.59074,28.983,123.82,58425000,12751000,2129900,508460,267110
0.83983,1.5048,1.7348,0.22826,0.62431,0.54008,0.44172,1758100,1007900,827550,676040,1171200,298800,181180,348800,655130,248230,111760,98626,125010,1832700,0.014629,0.08217,0.079916,0.11535,0.11856,0.13166,0.13297,0.15335,0.1363,0.1231,0.11217,2.3103,2.8371E-07,0.73921,0.68328,32.386,3780100,1035400,0.736,0.6851,32.26,0.75452,2094500,2010.5,0.75298,0.68171,32.921,119.17,63428000,17398000,2341000,729300,676040
0.76204,1.7679,1.1302,0.25024,0.55795,0.53703,0.52463,4417400,1504600,1400500,1252900,3141100,751980,443920,854510,1531500,555900,245690,233530,276320,2632200,0.0076366,0.038672,0.047079,0.061782,0.054388,0.080291,0.077545,0.089191,0.057528,0.084463,0.10399,3.2401,3.6555E-07,0.65323,0.57854,28.8,4066100,728630,0.64097,0.56575,28.251,0.83509,2260900,2278.4,0.71118,0.62937,31.265,124.78,81473000,20871000,1987100,667440,667440
0.86208,1.4215,1.694,0.23657,0.57406,0.532,0.42053,2893500,1017300,919560,793860,2012200,521930,313200,547310,1012600,365030,159790,142590,164960,1685600,0.010535,0.05389,0.061563,0.082094,0.097975,0.093037,0.11226,0.12212,0.10359,0.12128,0.12683,2.9615,3.6303E-07,0.66305,0.60964,29.233,3007400,347180,0.65026,0.60545,28.668,0.86691,2049500,1857.4,0.69412,0.62888,30.561,120.24,68471000,17081000,1703000,566950,566950
0.87494,1.3398,1.4588,0.23885,0.55998,0.53119,0.75296,1119200,553320,415850,299790,697970,171640,113190,208160,367240,125220,52986,49741,58535,784030,0.019802,0.11588,0.12987,0.14885,0.1686,0.20364,0.24866,0.24912,0.19283,0.21739,0.19719,2.0606,2.3552E-07,0.72581,0.66885,31.856,5653200,2509100,0.72833,0.67144,31.956,0.75687,2242500,1711,0.72171,0.65435,31.692,120.71,61859000,14095000,1912700,568220,299790
0.81679,1.3683,1.5695,0.25282,0.63103,0.53035,0.3921,8966200,1338500,1392900,1363900,6510900,1400100,761490,1286800,2127400,739640,310820,233660,251540,1980500,0.0052893,0.026413,0.027489,0.046123,0.053861,0.072181,0.068989,0.081616,0.10418,0.10043,0.117,4.1857,4.477E-07,0.61726,0.48046,27.158,2984900,3992.6,0.60023,0.4672,26.346,2.1413,692810,2012.3,0.60022,0.46739,26.346,125.66,70195000,17793000,2041100,601070,601070
0.79787,1.6808,1.2374,0.23788,0.50943,0.59613,0.70431,733840,763030,532270,363390,412610,96764,58043,132800,249740,95987,44196,49314,67283,1272200,0.025123,0.15353,0.18651,0.22131,0.1754,0.23563,0.23675,0.24672,0.16035,0.18124,0.15207,1.6312,1.8317E-07,0.83965,0.75531,36.081,5556100,3068400,0.84138,0.756,36.141,0.61816,2772200,2101.2,0.83403,0.74944,35.886,123.3,90042000,16304000,1402000,594030,363390
0.88521,1.4116,1.4481,0.25034,0.54384,0.5364,0.54402,1349400,763510,584470,432180,868440,190380,117690,235780,412440,159390,67214,70267,90657,1241000,0.018611,0.091788,0.13921,0.14011,0.14466,0.20325,0.17138,0.21247,0.13427,0.1472,0.16138,1.9831,2.3107E-07,0.75832,0.68532,33.126,4936400,2094700,0.75888,0.68764,33.148,0.69259,2517500,1952.9,0.76053,0.67556,33.211,124.37,66992000,15877000,2212800,655300,432180
0.70038,2.23,1.6411,0.24412,0.50954,0.54428,0.40505,1129300,807280,614450,458100,705410,166140,99358,214450,368280,145050,63853,66413,85588,1419900,0.019958,0.10983,0.14061,0.15971,0.14271,0.21636,0.17513,0.21137,0.14017,0.15972,0.13387,2.0926,2.5765E-07,0.80708,0.72948,34.934,4403000,1661100,0.8058,0.73066,34.887,0.73429,2139200,1736.5,0.80867,0.72318,34.991,123.32,60144000,16242000,1731000,611310,458100
0.88438,1.0682,2.1058,0.22929,0.6277,0.54847,0.71035,1530900,453120,392110,303350,1002800,298270,169920,339030,580420,196230,74210,58439,62196,453550,0.015151,0.08802,0.081833,0.13216,0.11191,0.17125,0.18554,0.25916,0.21898,0.24874,0.27591,2.6261,3.183E-07,0.63885,0.57438,28.155,4359100,1347000,0.64097,0.58305,28.251,0.90371,1945000,1620.7,0.65503,0.5745,28.88,121.43,65694000,12603000,1670200,460480,303350
0.78314,1.661,1.6745,0.23133,0.64569,0.52999,0.41117,6559300,1257600,1261400,1190900,4727800,1049600,589720,1044200,1787200,605310,248990,213410,230770,1960800,0.0063688,0.031075,0.03771,0.052126,0.061182,0.072924,0.087101,0.10117,0.076838,0.11074,0.11654,3.8256,4.2983E-07,0.62314,0.50533,27.433,2816800,6156,0.6026,0.48991,26.461,2.0581,681550,1974.4,0.60262,0.49018,26.462,119.74,68964000,17850000,2003300,591360,591360
0.89188,1.1277,1.4431,0.234,0.48252,0.53739,0.57039,1499500,789940,620830,477260,979620,240410,141360,266360,461430,179190,79215,75954,95559,1319100,0.017244,0.089115,0.10559,0.1339,0.14055,0.19435,0.16323,0.18462,0.13896,0.15151,0.15041,2.291,2.8504E-07,0.7547,0.69647,32.988,4074600,1304800,0.7528,0.69848,32.915,0.76346,2185700,1748.6,0.76053,0.69006,33.211,118.79,61254000,15999000,1758600,602380,477260
0.75272,1.8615,1.086,0.24736,0.5387,0.53496,0.50422,4375800,1975500,1781800,1583100,3110300,744650,432570,828950,1484600,581010,256890,240250,307810,4026800,0.0077948,0.035523,0.046586,0.06601,0.06184,0.076409,0.059078,0.082642,0.061542,0.062505,0.060065,5.0382,5.6337E-07,0.67565,0.61454,29.779,3500900,244160,0.66935,0.60826,29.507,1.4567,1026100,2182.2,0.65631,0.59543,28.937,123.92,62616000,24573000,1987900,810950,810950
