Bsp_1982,Bsp_1983,Bsp_1984,Bsp_1985,Bsp_1986,Bsp_1987,Bsp_1988,Bsp_1989,Bsp_1990,Bsp_1991,Bsp_1992,Bsp_1993,Bsp_1994,Bsp_1995,Bsp_1996,Bsp_1997,Bsp_1998,Bsp_1999,Bsp_2000,Bsp_2001,Bsp_2002,Bsp_2003,Bsp_2004,Bsp_2005,Bsp_2006,Bsp_2007,Bsp_2008,Bsp_2009,Bsp_2010,Bsp_2011,Bsp_2012,Bsp_2013,Bsp_2014,Rec_1982,Rec_1983,Rec_1984,Rec_1985,Rec_1986,Rec_1987,Rec_1988,Rec_1989,Rec_1990,Rec_1991,Rec_1992,Rec_1993,Rec_1994,Rec_1995,Rec_1996,Rec_1997,Rec_1998,Rec_1999,Rec_2000,Rec_2001,Rec_2002,Rec_2003,Rec_2004,Rec_2005,Rec_2006,Rec_2007,Rec_2008,Rec_2009,Rec_2010,Rec_2011,Rec_2012
1971700,1912200,1648000,2355000,2826200,3165600,3530100,3169300,2722700,2523500,2021100,1843100,1609700,1292700,1246500,1119900,973570,937430,868770,594650,708220,747410,857950,1166600,1132400,1010200,1064300,1083400,811300,678060,529350,367330,244320,50966000,535530,1601000,2864600,3978100,5248400,2021400,2123400,1847200,3360000,6151000,7246600,7520100,4368200,2341300,1936300,3330900,3587100,3549300,13837000,3126900,2254400,1133300,746420,600050,990440,1944400,794060,270650,282810,714290
1869600,1820100,1612000,2495200,3112600,3595200,4057100,3689700,3150000,2966000,2413900,2236100,1908500,1488400,1375500,1193400,1002000,946630,869990,593280,702440,761760,929630,1330400,1340900,1235200,1326000,1385500,1115400,1025500,900970,735830,578510,61870000,529400,1566200,2810900,3930400,5219600,2004100,2112900,1837400,3343200,6119200,7207200,7493100,4342600,2332800,1977100,3107300,3883500,4100700,16835000,3717300,2737400,1446400,949030,818420,1385400,2933300,1218200,457750,559890,1642700
2119700,2044500,1826600,2861400,3600000,4180600,4737700,4328500,3697300,3502700,2869200,2674800,2267500,1746600,1559000,1303000,1036200,934640,829250,546030,603270,622560,762630,1100800,1118700,1044600,1133900,1195300,996420,963800,908450,899680,809680,71988000,542410,1637100,2915000,4013400,5261200,2020600,2115200,1830200,3310300,6011300,6994600,7175600,4109600,2126100,1754700,2460000,3272300,3615000,15181000,3636200,2901100,1697500,1198900,1127100,2078200,4844400,2116800,843330,1141000,3545600
1885800,1835000,1641500,2604200,3286600,3829200,4337500,3961100,3378300,3197900,2615900,2436300,2068900,1603700,1466400,1264300,1057700,1003200,931130,646700,781150,840140,976580,1341500,1314800,1183900,1265700,1312800,1011100,874500,713710,522560,371800,66915000,531110,1577100,2830200,3951900,5236600,2018300,2125300,1853500,3381400,6214200,7367100,7697500,4492000,2455800,2061600,3659600,4031300,3918100,15455000,3398200,2407200,1222900,792570,674330,1084500,2125900,880920,322600,373650,985860
1922500,1868800,1656400,2561800,3196400,3692400,4169600,3795500,3244300,3059900,2495600,2317800,1984500,1556700,1450800,1277600,1098200,1066200,1010100,717160,889130,985470,1171500,1631000,1623400,1479000,1592200,1675100,1343700,1218500,1057400,844380,666330,63365000,534500,1598300,2867100,3991500,5267000,2042900,2146200,1880100,3444400,6365300,7619000,8046200,4705100,2638200,2291600,3987900,4734200,4854200,17900000,3922700,2905300,1462900,932620,781640,1291000,2575200,1059900,401170,473280,1140300
1384200,1377700,1267000,2207400,2879500,3441600,3918500,3596600,3039200,2891100,2368900,2205400,1836900,1397600,1286600,1124700,974720,957340,912110,652480,852990,995770,1190300,1662000,1650000,1506900,1625600,1708800,1356000,1209700,1029800,776470,581220,64400000,498250,1388500,2542800,3698600,5088200,1934300,2079400,1817700,3333900,6169700,7384600,7828200,4653800,2650900,2310100,4545800,5165500,4934000,18037000,3851600,2789700,1381900,868760,715070,1164100,2223800,897100,322890,349570,819330
1485500,1470100,1340000,2273800,2938700,3488300,3964600,3631900,3073800,2916700,2385200,2216700,1849700,1403700,1270800,1079900,891350,829260,746310,493710,577940,616040,717040,990810,965470,867070,899470,884710,645610,523050,397770,260210,158030,64223000,503770,1417600,2580200,3720100,5089000,1922100,2059500,1783200,3235400,5895500,6877800,7082000,4121300,2164500,1764600,2926700,3365700,3147700,12985000,3013600,2124700,1070000,673040,545250,867930,1699600,691980,220420,232510,567590
1716600,1681500,1548600,2654800,3457400,4122800,4707000,4333900,3677000,3514100,2896000,2716000,2265800,1716000,1523000,1277200,1038500,967230,886580,608180,728070,797300,963490,1363400,1364100,1247100,1335000,1393100,1112500,1002700,853010,667250,509370,75603000,520130,1513800,2731200,3861300,5179700,1982000,2101300,1828900,3333000,6113200,7219300,7532100,4388900,2380700,2030700,3337800,4048600,4269200,16580000,3642500,2638200,1374400,899790,761060,1254900,2513800,1078500,389080,459650,1100000
1921000,1868500,1657000,2564900,3201300,3699500,4179000,3806000,3256000,3074200,2510700,2336600,2008400,1587500,1501000,1349700,1196700,1198400,1170600,861300,1113100,1268300,1537100,2167100,2180700,2000400,2181400,2344700,1921700,1786800,1582800,1272000,1031800,63497000,536760,1614900,2901100,4035500,5306600,2079500,2180500,1926700,3559200,6652300,8105700,8716000,5150400,3008300,2702800,5099500,5701900,6243100,22693000,4611900,3386300,1697300,1095400,895320,1412800,2810800,1161000,424190,495150,1212700
1480100,1465800,1310800,2125800,2693200,3152000,3560600,3241100,2749600,2589000,2102400,1944300,1650600,1285800,1218300,1088000,958110,944390,897160,635630,816360,939520,1125000,1572800,1557300,1411400,1509300,1578100,1241200,1083400,881370,592710,382860,56705000,505020,1427800,2602300,3751000,5118600,1951000,2088000,1823700,3339700,6167100,7358100,7767700,4590800,2582400,2236200,4186100,4856100,4712600,17602000,3640100,2444600,1240000,770890,594790,896380,1697600,683900,207070,194650,425460
1580000,1556700,1411400,2351500,3020100,3567700,4051300,3708400,3144700,2982000,2438600,2268000,1901600,1451300,1316800,1122700,929100,868100,787240,526840,620510,675810,837360,1217100,1239900,1158800,1263600,1333800,1076200,1006600,933050,856730,736130,64833000,510460,1456900,2641100,3776200,5124100,1944500,2074400,1798900,3267800,5965700,6984400,7225700,4200900,2224000,1864700,2967000,3545900,3888400,16235000,3787400,2908900,1606100,1121300,989900,1794900,3884100,1770300,751740,1000300,2873200
2309700,2219500,1928500,2776800,3359000,3782800,4243100,3836600,3311100,3104100,2522800,2333400,2043500,1654200,1600400,1472900,1334600,1357300,1345300,1005600,1298300,1441300,1670200,2264300,2219800,1986000,2140600,2285100,1833900,1663700,1409200,1021500,739990,60540000,562120,1761500,3138600,4260300,5455800,2181700,2253600,2005600,3720500,6993500,8611300,9301300,5487700,3256300,2884400,5757800,6020400,6157500,21178000,4188000,2846200,1383200,861060,671470,1036600,1949400,769690,247990,241610,556590
1785600,1744000,1639700,2931600,3885500,4688700,5381700,4983000,4223100,4064300,3369600,3181200,2634200,1972300,1706400,1395900,1099300,1002500,909870,622380,733470,785870,932250,1302100,1288900,1166800,1241600,1286800,1004100,876540,718280,517930,358160,87467000,524430,1538200,2768500,3894000,5198900,1992900,2107400,1833900,3340100,6122600,7224700,7524200,4381100,2367200,1996500,3346600,3876100,3986600,15777000,3441700,2409000,1222500,804330,660570,1054500,2091400,857740,315490,342330,919060
1548800,1528700,1408000,2435600,3176300,3793600,4326700,3979100,3370200,3215300,2643800,2472300,2060900,1564300,1412800,1210100,1017800,976970,916900,646220,814720,915280,1087300,1515500,1502100,1366900,1468800,1527900,1197600,1066100,903340,683140,513670,70268000,509740,1455200,2643900,3788000,5140300,1963400,2094900,1829200,3347400,6176100,7358100,7749300,4575000,2551100,2188600,4196200,4453500,4522700,17059000,3701000,2645700,1317400,839050,677140,1113000,2124400,898780,322870,376530,1027800
1264600,1266500,1193800,2209400,2945800,3574300,4089000,3771200,3173600,3035400,2495900,2323900,1897900,1405300,1249200,1049200,865050,809940,734100,490860,594380,659110,780700,1086800,1063000,953430,991180,984590,731970,596490,434500,238570,116270,68892000,487860,1324500,2439800,3595400,5016300,1881300,2037300,1765100,3208900,5860300,6855400,7093500,4158800,2214400,1839100,3203100,3664600,3561400,13771000,3033800,2059700,1036500,649600,503620,770720,1444900,578420,177040,171940,366380
1788600,1746200,1559100,2474800,3120100,3633600,4110700,3748100,3191700,3013500,2457300,2280000,1930600,1488800,1354900,1153900,945360,871620,780760,514670,585200,613520,735430,1043400,1042300,957980,1026300,1067000,842000,752360,658870,586050,489930,63750000,523340,1529900,2751100,3870700,5177500,1972800,2088200,1807500,3274600,5956800,6940400,7132600,4115600,2143200,1759300,2647100,3291200,3358700,14179000,3353300,2530800,1389000,966560,864800,1493600,3188900,1404100,552280,698220,1996800
1825500,1781200,1568500,2395900,2967900,3411100,3840100,3484000,2978100,2796600,2270200,2099400,1807100,1429400,1358100,1217900,1071100,1056700,1011000,722740,911940,1044300,1299100,1875000,1919200,1794500,1978300,2139200,1793800,1716300,1582000,1413800,1247100,58234000,528830,1566600,2819000,3950500,5244000,2030900,2140700,1877400,3445400,6380300,7660400,8133000,4762400,2696600,2406100,4031400,5163000,5669800,21388000,4708400,3743200,2011100,1348300,1199100,2079200,4394000,1916800,771620,1067500,3354900
2066500,1998000,1909900,3497500,4690200,5700200,6573000,6116000,5187500,5025100,4191300,3991600,3308100,2474000,2097000,1681300,1282300,1145700,1037400,718590,831390,879870,1058700,1498500,1509500,1391800,1516200,1614100,1310000,1214400,1089000,943730,794270,106730000,541890,1638200,2925100,4036400,5288000,2049400,2144400,1871300,3413100,6269800,7435000,7777300,4508300,2459200,2110200,3392600,4135500,4462700,17889000,3994800,3028000,1645300,1103500,961200,1648500,3482700,1546700,608800,817720,2521300
1665900,1637500,1531100,2718100,3587400,4319000,4949500,4576300,3882200,3731800,3092100,2919800,2441500,1866300,1695200,1484500,1297400,1308300,1300700,986180,1331300,1573200,1907000,2677700,2691400,2470900,2717000,2949500,2435500,2264500,1999700,1604900,1311400,80544000,521750,1531600,2776900,3933500,5253500,2056700,2175900,1935100,3603900,6811200,8438200,9242800,5556800,3396200,3135100,6524000,7198400,7644600,26074000,5136600,3781100,1902500,1199800,968430,1535300,2963600,1199000,447230,547020,1514600
1880100,1829200,1636900,2600700,3284100,3827800,4336000,3959400,3374800,3193400,2610700,2429100,2057300,1586600,1437200,1221900,1000000,925860,837550,561990,648420,680000,813580,1152000,1151700,1057600,1138800,1181000,925310,840520,745260,649690,542300,66979000,529430,1565400,2807400,3923700,5212200,1996300,2105000,1826300,3314800,6048300,7083500,7316300,4235100,2233300,1849200,2955200,3366200,3574300,15077000,3466600,2617600,1396700,957300,847230,1472300,3141100,1413900,582640,775180,2308700
2043600,1976700,1802300,2977100,3831500,4525500,5160400,4745900,4041500,3859500,3182600,2989500,2511200,1912500,1679600,1387400,1093700,988330,885740,594530,672950,708350,871030,1256500,1279800,1193400,1300800,1382400,1140100,1076900,989990,923740,815330,80649000,539010,1619400,2890700,3997100,5256100,2022200,2120400,1840100,3338700,6088600,7132400,7372500,4242700,2238300,1885700,2764200,3573100,4057600,16431000,3864800,3041500,1731700,1192400,1051100,1952000,4234000,1878100,752160,1106800,3703900
1742400,1705400,1578000,2729900,3569500,4268300,4880000,4500300,3819200,3657900,3021000,2841000,2371200,1798800,1599300,1350500,1112200,1054200,986980,697340,863700,964940,1155200,1619500,1614900,1473900,1583800,1664200,1330600,1199300,1028400,787380,598580,78531000,522940,1531900,2763200,3897000,5208200,2005900,2122300,1856600,3399900,6278900,7502000,7916900,4644400,2603900,2258200,3985300,4784800,4765300,18199000,3897500,2782100,1396000,883920,722890,1180300,2302400,941620,343460,393550,1150100
1409900,1400800,1300800,2310500,3039100,3652600,4169700,3837700,3240600,3092800,2541200,2370300,1958300,1469400,1315600,1112600,920800,866370,792580,538090,655030,725810,871050,1228100,1221700,1116100,1197400,1242500,978150,858870,711680,558260,431180,68842000,498960,1390500,2541100,3688700,5074000,1917200,2060500,1789000,3257000,5963500,7010400,7288400,4273700,2300100,1934400,3400300,3795000,3907900,15244000,3448600,2512800,1289600,863850,729690,1185900,2340700,993350,355230,420730,1202700
1643600,1616200,1457400,2386500,3044600,3579400,4060400,3713700,3158100,2994300,2450900,2285100,1937700,1507100,1410600,1257000,1109500,1108700,1078600,788800,1032200,1241300,1628900,2445500,2572600,2463500,2759100,3021200,2596600,2597600,2526000,2378400,2187000,64247000,517980,1506000,2728900,3876000,5204800,2013400,2136100,1881100,3470600,6472600,7855300,8456900,4997500,2919800,2714000,4621600,6237700,7262200,28627000,6113300,5072900,2806700,1866000,1707500,3081000,7004600,3296200,1438500,2004200,6230800
1702100,1668500,1490100,2376400,2998700,3496100,3953900,3604100,3067900,2895800,2360200,2190200,1860300,1444900,1340400,1171400,999150,960070,896000,622450,764260,858360,1050900,1503000,1519300,1406500,1534100,1635300,1327000,1208300,1058500,876890,706130,61695000,519600,1511400,2728900,3861700,5182400,1986000,2106000,1836200,3352300,6163600,7309900,7662800,4472700,2460300,2125100,3494700,4476000,4574700,18028000,4008300,2994000,1612800,1049400,914060,1526800,3092600,1278900,494170,639360,1795100
1878800,1829200,1769000,3336900,4515800,5524500,6379600,5944600,5033100,4882800,4075300,3879900,3198200,2379100,2020200,1629500,1263900,1152000,1061100,748900,903260,974020,1118900,1513800,1472600,1314400,1394500,1452200,1130900,967080,772140,540040,376710,105070000,531610,1581500,2840300,3966400,5250600,2031800,2138400,1871700,3426600,6327700,7563000,7967100,4668800,2612300,2228400,4072500,4597000,4382300,16009000,3439800,2404900,1178700,736370,602910,953990,1808900,702590,231680,280800,667680
1875900,1827200,1655800,2712300,3471400,4087000,4649500,4266100,3635200,3462400,2848600,2670700,2261100,1749500,1598000,1389700,1185500,1155900,1108900,803250,1016000,1158400,1448200,2097200,2146600,1998000,2192500,2363900,1957700,1855000,1682000,1403900,1175200,72781000,532890,1591200,2860400,3993000,5274900,2054500,2159900,1900900,3499600,6509300,7870200,8411700,4944800,2839600,2558600,4485800,5378200,6152800,23755000,4862200,3652900,1904500,1243000,1040600,1687700,3455400,1515400,589330,720780,1918900
1710600,1677200,1472200,2243500,2771100,3179600,3572600,3234400,2763100,2587200,2093100,1931000,1670600,1333400,1295500,1188700,1078100,1091200,1065600,781670,1030400,1174300,1352700,1823500,1767600,1572700,1677500,1762200,1381100,1192100,947910,628080,416660,54437000,522400,1531400,2768000,3910800,5225600,2025600,2143100,1886900,3478100,6484100,7862600,8407400,5003200,2911600,2528400,5346800,5432000,5196300,17622000,3538500,2372900,1139200,714100,549410,811500,1512600,588790,180730,168790,345180
2026300,1961300,1823000,3148800,4127400,4939000,5660000,5232600,4446800,4273500,3542000,3346800,2791500,2106000,1819500,1482000,1150600,1033200,927760,628950,717320,744680,878600,1226100,1216300,1105600,1176300,1214200,954700,856150,739850,605030,470200,90141000,538460,1617100,2888600,3997900,5258900,2026300,2125100,1847000,3356500,6135400,7213200,7475900,4323300,2303000,1923900,3065600,3584800,3766000,15243000,3475300,2529200,1321800,879300,756810,1289700,2694700,1178100,438020,569850,1503400
1446300,1435700,1324800,2314100,3025000,3620500,4128700,3796900,3214000,3066900,2522000,2359600,1974600,1515600,1412200,1263500,1134800,1160100,1154400,870560,1197200,1459300,1820600,2613100,2660500,2469800,2721000,2950400,2466800,2343800,2110300,1728400,1432700,67607000,504990,1432000,2618200,3782000,5153700,1989000,2127700,1882400,3494700,6577000,8089000,8832700,5325100,3231400,3014600,6141200,7109100,7766600,26926000,5332200,3994700,2022900,1272700,1070000,1821600,3575800,1444600,550920,701330,2054100
1501200,1485300,1433700,2739400,3709200,4543900,5234700,4864900,4105900,3967800,3296800,3111600,2543300,1880000,1628300,1346200,1093500,1035000,972250,693810,885320,1003900,1188100,1643200,1620900,1464700,1571200,1643300,1299900,1152300,953230,689570,498080,87708000,506850,1439100,2620900,3770100,5132300,1961500,2096600,1834500,3365300,6230700,7463400,7909700,4695400,2659000,2312000,4626900,4781700,4977300,17579000,3691900,2585800,1269500,800990,626090,1007100,1915100,765190,252370,278560,749420
1811700,1767300,1561400,2409100,2998100,3457500,3896600,3538500,3019000,2836400,2302500,2127400,1816300,1416700,1312700,1137900,952320,892850,810760,542750,630680,670770,799430,1122900,1112200,1008500,1070300,1100700,856330,738280,587490,431730,306120,59502000,525210,1541300,2770100,3890300,5191800,1983800,2097200,1818800,3300900,6020400,7046400,7276200,4208600,2221700,1844800,2857100,3527400,3590500,14525000,3274700,2340200,1235100,808180,683350,1110400,2215500,921270,329280,376120,1048700
2055200,1987600,1806100,2957100,3791800,4466700,5088900,4676000,3985400,3802600,3134000,2942900,2480300,1899400,1684100,1409200,1132700,1044200,954300,656390,766600,810480,975770,1388200,1403800,1306300,1439700,1545300,1258600,1193400,1110600,1040600,943340,79165000,540760,1631000,2912400,4022500,5277100,2040400,2136700,1861400,3389600,6214200,7341900,7647800,4433300,2391700,2021700,3311500,3797700,4084900,17165000,3959600,3181500,1738600,1253900,1145400,2104600,4486800,1996500,885530,1201600,4733000
